Subject,Block,StimType,Stimulus,KEY,RESP,Accuracy,RT
8012,UnsupervisedDense,nottarget,contr10,n,nottarget,1,1.817
8012,UnsupervisedDense,nottarget,contr2,n,nottarget,1,1.18
8012,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.618
8012,UnsupervisedDense,target,test13,x,target,1,0.773
8012,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.835
8012,UnsupervisedDense,target,test6,x,target,1,1.053
8012,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.5760000000000001
8012,UnsupervisedDense,target,test4,x,target,1,1.095
8012,UnsupervisedDense,target,test3,x,target,1,1.581
8012,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.6759999999999999
8012,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.532
8012,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.5479999999999999
8012,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.635
8012,UnsupervisedDense,target,test14,x,target,1,1.653
8012,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.537
8012,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.536
8012,UnsupervisedDense,target,test1,x,target,1,0.807
8012,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.604
8012,UnsupervisedDense,target,test5,x,target,1,1.37
8012,UnsupervisedDense,target,test16,x,target,1,1.6540000000000001
8012,UnsupervisedDense,target,test2,x,target,1,3.391
8012,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.636
8012,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.807
8012,UnsupervisedDense,target,test15,x,target,1,0.628
8012,UnsupervisedDense,target,test7,n,nottarget,0,0.831
8012,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.578
8012,UnsupervisedDense,target,test8,x,target,1,0.7040000000000001
8012,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.575
8012,UnsupervisedDense,target,test11,x,target,1,0.862
8012,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.7440000000000001
8012,SupervisedDense,nottarget,catch2,n,nottarget,1,2.207
8012,SupervisedDense,nottarget,contr11,n,nottarget,1,4.421
8012,SupervisedDense,target,test8,x,target,1,1.545
8012,SupervisedDense,nottarget,contr2,n,nottarget,1,0.6809999999999999
8012,SupervisedDense,target,test4,x,target,1,0.922
8012,SupervisedDense,nottarget,contr1,n,nottarget,1,1.178
8012,SupervisedDense,nottarget,catch7,n,nottarget,1,1.088
8012,SupervisedDense,nottarget,contr9,n,nottarget,1,0.7909999999999999
8012,SupervisedDense,nottarget,catch6,n,nottarget,1,0.6609999999999999
8012,SupervisedDense,nottarget,contr8,n,nottarget,1,0.591
8012,SupervisedDense,target,test7,x,target,1,0.922
8012,SupervisedDense,nottarget,catch5,n,nottarget,1,0.659
8012,SupervisedDense,nottarget,contr15,n,nottarget,1,0.805
8012,SupervisedDense,target,test6,x,target,1,1.426
8012,SupervisedDense,target,test12,x,target,1,0.9420000000000001
8012,SupervisedDense,nottarget,contr4,n,nottarget,1,0.612
8012,SupervisedDense,target,test16,x,target,1,0.6
8012,SupervisedDense,target,test10,x,target,1,1.285
8012,SupervisedDense,target,test15,x,target,1,1.214
8012,SupervisedDense,nottarget,contr5,n,nottarget,1,0.578
8012,SupervisedDense,target,test3,x,target,1,0.79
8012,SupervisedDense,target,test14,x,target,1,0.7070000000000001
8012,SupervisedDense,nottarget,contr14,n,nottarget,1,0.5489999999999999
8012,SupervisedDense,nottarget,contr13,n,nottarget,1,0.555
8012,SupervisedDense,target,test13,x,target,1,0.7070000000000001
8012,SupervisedDense,target,test5,x,target,1,0.723
8012,SupervisedDense,target,test9,x,target,1,0.7070000000000001
8012,SupervisedDense,nottarget,contr10,n,nottarget,1,0.8190000000000001
8012,SupervisedDense,nottarget,contr7,n,nottarget,1,1.415
8012,SupervisedDense,target,test1,x,target,1,1.035
8012,SupervisedDense,target,test2,x,target,1,0.551
8012,SupervisedDense,nottarget,catch4,n,nottarget,1,0.645
8012,SupervisedDense,nottarget,catch8,n,nottarget,1,0.376
8012,SupervisedDense,nottarget,contr12,n,nottarget,1,0.6459999999999999
8012,SupervisedDense,nottarget,contr3,n,nottarget,1,0.38299999999999995
8012,SupervisedDense,nottarget,contr16,n,nottarget,1,0.35
8012,SupervisedDense,nottarget,contr6,n,nottarget,1,0.341
8012,SupervisedDense,target,test11,x,target,1,0.7
8012,SupervisedDense,nottarget,catch3,n,nottarget,1,0.405
8012,SupervisedDense,nottarget,catch1,n,nottarget,1,0.36200000000000004
8062,UnsupervisedDense,target,test8,x,target,1,1.381
8062,UnsupervisedDense,target,test15,x,target,1,1.091
8062,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.8759999999999999
8062,UnsupervisedDense,nottarget,catch3,n,nottarget,1,1.252
8062,UnsupervisedDense,target,test12,x,target,1,1.073
8062,UnsupervisedDense,nottarget,contr10,n,nottarget,1,1.321
8062,UnsupervisedDense,nottarget,catch1,n,nottarget,1,1.083
8062,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.789
8062,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.706
8062,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.539
8062,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.45
8062,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.55
8062,UnsupervisedDense,target,test13,x,target,1,0.589
8062,UnsupervisedDense,nottarget,contr12,n,nottarget,1,1.011
8062,UnsupervisedDense,target,test10,n,nottarget,0,0.0
8062,UnsupervisedDense,target,test11,x,target,1,0.85
8062,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.622
8062,UnsupervisedDense,target,test6,x,target,1,0.7859999999999999
8062,UnsupervisedDense,target,test5,x,target,1,0.599
8062,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.589
8062,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.642
8062,UnsupervisedDense,target,test14,x,target,1,0.685
8062,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.535
8062,UnsupervisedDense,target,test4,x,target,1,0.6859999999999999
8062,UnsupervisedDense,target,test16,x,target,1,0.68
8062,UnsupervisedDense,target,test2,x,target,1,0.545
8062,UnsupervisedDense,target,test1,x,target,1,0.512
8062,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.721
8062,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.569
8062,UnsupervisedDense,target,test9,x,target,1,0.615
8062,UnsupervisedDense,target,test7,x,target,1,0.516
8062,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.5329999999999999
8062,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.524
8062,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.531
8062,UnsupervisedDense,target,test3,x,target,1,0.58
8062,UnsupervisedDense,nottarget,contr2,n,nottarget,1,0.825
8062,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.5329999999999999
8062,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.677
8062,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.509
8062,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.39
8062,UnsupervisedSparse,nottarget,contr5,x,target,0,1.679
8062,UnsupervisedSparse,target,test4,x,target,1,1.2670000000000001
8062,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.6920000000000001
8062,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,1.014
8062,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.649
8062,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,1.341
8062,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.685
8062,UnsupervisedSparse,target,test13,x,target,1,0.638
8062,UnsupervisedSparse,target,test7,x,target,1,0.643
8062,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.6459999999999999
8062,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.649
8062,UnsupervisedSparse,target,test11,x,target,1,0.684
8062,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,0.743
8062,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,0.589
8062,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.636
8062,UnsupervisedSparse,target,test5,x,target,1,0.5820000000000001
8062,UnsupervisedSparse,target,test6,x,target,1,0.846
8062,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,0.625
8062,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,0.596
8062,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.451
8062,UnsupervisedSparse,target,test12,n,nottarget,0,0.42200000000000004
8062,UnsupervisedSparse,target,test2,x,target,1,0.795
8062,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.5760000000000001
8062,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.6459999999999999
8062,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.5770000000000001
8062,UnsupervisedSparse,target,test10,x,target,1,0.758
8062,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,1.631
8062,UnsupervisedSparse,target,test15,x,target,1,0.65
8062,UnsupervisedSparse,target,test8,x,target,1,1.077
8062,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.775
8062,UnsupervisedSparse,target,test14,x,target,1,1.493
8062,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.687
8062,UnsupervisedSparse,target,test9,x,target,1,0.8390000000000001
8062,UnsupervisedSparse,target,test3,x,target,1,0.868
8062,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.557
8062,UnsupervisedSparse,target,test16,x,target,1,0.6759999999999999
8062,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,0.551
8062,UnsupervisedSparse,target,test1,x,target,1,0.639
8062,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.89
8062,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,0.772
8062,SupervisedSparse,nottarget,contr5,n,nottarget,1,1.893
8062,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.655
8062,SupervisedSparse,nottarget,contr11,n,nottarget,1,1.506
8062,SupervisedSparse,target,test5,x,target,1,0.595
8062,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.632
8062,SupervisedSparse,target,test15,x,target,1,0.483
8062,SupervisedSparse,target,test9,x,target,1,0.613
8062,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.57
8062,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.8
8062,SupervisedSparse,nottarget,contr8,n,nottarget,1,3.198
8062,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.818
8062,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.647
8062,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.578
8062,SupervisedSparse,nottarget,contr2,n,nottarget,1,1.256
8062,SupervisedSparse,nottarget,contr14,n,nottarget,1,2.891
8062,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.667
8062,SupervisedSparse,target,test12,x,target,1,0.605
8062,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.578
8062,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.632
8062,SupervisedSparse,target,test13,x,target,1,1.187
8062,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.8340000000000001
8062,SupervisedSparse,target,test4,x,target,1,0.575
8062,SupervisedSparse,target,test2,x,target,1,0.635
8062,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.9440000000000001
8062,SupervisedSparse,target,test7,x,target,1,0.535
8062,SupervisedSparse,target,test6,x,target,1,0.797
8062,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.49200000000000005
8062,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.5660000000000001
8062,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.483
8062,SupervisedSparse,target,test11,x,target,1,0.7340000000000001
8062,SupervisedSparse,target,test3,x,target,1,0.654
8062,SupervisedSparse,target,test14,x,target,1,0.583
8062,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.958
8062,SupervisedSparse,target,test1,x,target,1,0.958
8062,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.755
8062,SupervisedSparse,target,test10,x,target,1,1.011
8062,SupervisedSparse,nottarget,contr15,n,nottarget,1,1.35
8062,SupervisedSparse,target,test8,x,target,1,1.598
8062,SupervisedSparse,target,test16,x,target,1,1.13
8062,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.6509999999999999
8062,SupervisedDense,nottarget,contr3,n,nottarget,1,1.655
8062,SupervisedDense,target,test2,x,target,1,1.051
8062,SupervisedDense,target,test14,x,target,1,0.893
8062,SupervisedDense,target,test7,x,target,1,0.5429999999999999
8062,SupervisedDense,nottarget,contr10,n,nottarget,1,0.735
8062,SupervisedDense,nottarget,contr12,n,nottarget,1,0.6940000000000001
8062,SupervisedDense,target,test1,x,target,1,0.5670000000000001
8062,SupervisedDense,target,test6,x,target,1,0.638
8062,SupervisedDense,target,test5,x,target,1,0.8009999999999999
8062,SupervisedDense,nottarget,catch2,n,nottarget,1,0.727
8062,SupervisedDense,target,test13,x,target,1,0.494
8062,SupervisedDense,nottarget,catch6,n,nottarget,1,0.48
8062,SupervisedDense,target,test10,x,target,1,0.426
8062,SupervisedDense,nottarget,catch3,n,nottarget,1,0.542
8062,SupervisedDense,nottarget,catch4,n,nottarget,1,0.45299999999999996
8062,SupervisedDense,nottarget,contr4,x,target,0,0.512
8062,SupervisedDense,nottarget,contr14,n,nottarget,1,0.7290000000000001
8062,SupervisedDense,nottarget,catch1,n,nottarget,1,0.56
8062,SupervisedDense,nottarget,catch7,n,nottarget,1,0.48
8062,SupervisedDense,nottarget,contr15,n,nottarget,1,0.57
8062,SupervisedDense,nottarget,catch8,n,nottarget,1,0.528
8062,SupervisedDense,nottarget,contr5,n,nottarget,1,0.544
8062,SupervisedDense,target,test3,x,target,1,0.647
8062,SupervisedDense,target,test16,x,target,1,0.634
8062,SupervisedDense,nottarget,contr2,n,nottarget,1,0.75
8062,SupervisedDense,nottarget,catch5,n,nottarget,1,0.55
8062,SupervisedDense,target,test9,x,target,1,0.6920000000000001
8062,SupervisedDense,target,test12,x,target,1,0.614
8062,SupervisedDense,target,test8,x,target,1,0.555
8062,SupervisedDense,nottarget,contr8,n,nottarget,1,0.5770000000000001
8062,SupervisedDense,nottarget,contr7,n,nottarget,1,0.441
8062,SupervisedDense,target,test4,x,target,1,0.46
8062,SupervisedDense,nottarget,contr6,n,nottarget,1,0.64
8062,SupervisedDense,nottarget,contr11,n,nottarget,1,0.611
8062,SupervisedDense,nottarget,contr16,n,nottarget,1,0.5589999999999999
8062,SupervisedDense,target,test11,x,target,1,0.887
8062,SupervisedDense,target,test15,x,target,1,2.551
8062,SupervisedDense,nottarget,contr9,n,nottarget,1,0.581
8062,SupervisedDense,nottarget,contr13,n,nottarget,1,0.9640000000000001
8062,SupervisedDense,nottarget,contr1,n,nottarget,1,0.45899999999999996
8037,SupervisedDense,nottarget,contr5,n,nottarget,1,2.8560000000000003
8037,SupervisedDense,target,test14,x,target,1,1.618
8037,SupervisedDense,target,test4,x,target,1,1.662
8037,SupervisedDense,nottarget,contr4,n,nottarget,1,0.9990000000000001
8037,SupervisedDense,nottarget,catch4,n,nottarget,1,1.685
8037,SupervisedDense,nottarget,contr1,n,nottarget,1,0.8859999999999999
8037,SupervisedDense,target,test11,x,target,1,0.648
8037,SupervisedDense,nottarget,catch7,n,nottarget,1,0.8190000000000001
8037,SupervisedDense,target,test15,x,target,1,0.693
8037,SupervisedDense,nottarget,contr13,n,nottarget,1,0.639
8037,SupervisedDense,nottarget,contr8,n,nottarget,1,1.235
8037,SupervisedDense,nottarget,catch5,n,nottarget,1,1.0290000000000001
8037,SupervisedDense,target,test1,x,target,1,1.177
8037,SupervisedDense,nottarget,contr11,n,nottarget,1,0.622
8037,SupervisedDense,target,test10,x,target,1,1.235
8037,SupervisedDense,target,test5,x,target,1,1.294
8037,SupervisedDense,target,test6,x,target,1,1.631
8037,SupervisedDense,nottarget,catch3,n,nottarget,1,2.41
8037,SupervisedDense,nottarget,contr15,n,nottarget,1,0.485
8037,SupervisedDense,nottarget,contr14,n,nottarget,1,0.486
8037,SupervisedDense,target,test9,x,target,1,0.5670000000000001
8037,SupervisedDense,nottarget,catch2,n,nottarget,1,0.606
8037,SupervisedDense,nottarget,contr3,n,nottarget,1,0.627
8037,SupervisedDense,nottarget,catch1,n,nottarget,1,0.9
8037,SupervisedDense,nottarget,catch8,n,nottarget,1,0.726
8037,SupervisedDense,target,test13,x,target,1,0.8540000000000001
8037,SupervisedDense,target,test7,x,target,1,0.985
8037,SupervisedDense,nottarget,contr9,n,nottarget,1,0.494
8037,SupervisedDense,nottarget,catch6,n,nottarget,1,0.6709999999999999
8037,SupervisedDense,nottarget,contr10,n,nottarget,1,0.569
8037,SupervisedDense,nottarget,contr12,n,nottarget,1,0.584
8037,SupervisedDense,nottarget,contr2,n,nottarget,1,0.58
8037,SupervisedDense,target,test3,x,target,1,0.9390000000000001
8037,SupervisedDense,nottarget,contr7,n,nottarget,1,0.9790000000000001
8037,SupervisedDense,nottarget,contr6,n,nottarget,1,0.998
8037,SupervisedDense,target,test16,x,target,1,0.636
8037,SupervisedDense,target,test2,x,target,1,1.183
8037,SupervisedDense,target,test8,x,target,1,0.8690000000000001
8037,SupervisedDense,nottarget,contr16,n,nottarget,1,0.711
8037,SupervisedDense,target,test12,x,target,1,0.7979999999999999
8037,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,3.0589999999999997
8037,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,1.365
8037,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,1.053
8037,UnsupervisedSparse,target,test12,x,target,1,1.19
8037,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.8290000000000001
8037,UnsupervisedSparse,target,test1,n,nottarget,0,3.495
8037,UnsupervisedSparse,target,test10,n,nottarget,0,1.8159999999999998
8037,UnsupervisedSparse,target,test2,x,target,1,1.9569999999999999
8037,UnsupervisedSparse,target,test15,x,target,1,3.139
8037,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.682
8037,UnsupervisedSparse,target,test5,x,target,1,2.4930000000000003
8037,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.8290000000000001
8037,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,0.705
8037,UnsupervisedSparse,target,test6,x,target,1,1.8519999999999999
8037,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.701
8037,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.615
8037,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.899
8037,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.685
8037,UnsupervisedSparse,target,test13,x,target,1,1.192
8037,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.556
8037,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,0.772
8037,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.5770000000000001
8037,UnsupervisedSparse,target,test9,x,target,1,2.103
8037,UnsupervisedSparse,target,test11,x,target,1,0.696
8037,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.634
8037,UnsupervisedSparse,target,test16,x,target,1,1.254
8037,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.7290000000000001
8037,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.593
8037,UnsupervisedSparse,target,test7,x,target,1,1.791
8037,UnsupervisedSparse,target,test14,n,nottarget,0,1.804
8037,UnsupervisedSparse,target,test4,x,target,1,0.8079999999999999
8037,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,0.59
8037,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.508
8037,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.499
8037,UnsupervisedSparse,target,test3,x,target,1,0.7809999999999999
8037,UnsupervisedSparse,target,test8,x,target,1,1.02
8037,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,0.551
8037,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.48700000000000004
8037,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,0.521
8037,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.633
8037,UnsupervisedDense,target,test7,x,target,1,3.864
8037,UnsupervisedDense,target,test1,x,target,1,1.578
8037,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.871
8037,UnsupervisedDense,target,test15,x,target,1,1.097
8037,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.64
8037,UnsupervisedDense,target,test13,n,nottarget,0,4.3469999999999995
8037,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.802
8037,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.631
8037,UnsupervisedDense,nottarget,contr11,n,nottarget,1,1.122
8037,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.602
8037,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.511
8037,UnsupervisedDense,target,test12,x,target,1,1.383
8037,UnsupervisedDense,target,test4,x,target,1,0.9890000000000001
8037,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.48100000000000004
8037,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.635
8037,UnsupervisedDense,target,test9,x,target,1,1.183
